symbol,date,open,high,low,close,adj_close,volume
ANF,2023-12-12,81.5999984741211,84.58999633789062,81.27999877929688,83.5199966430664,83.5199966430664,1329200.0
ANF,2023-12-13,83.55999755859375,84.44999694824219,82.80000305175781,83.75,83.75,1728300.0
ANF,2023-12-14,84.7300033569336,86.08999633789062,82.7699966430664,83.81999969482422,83.81999969482422,1199000.0
ANF,2023-12-15,83.87000274658203,85.1500015258789,82.5999984741211,84.16999816894531,84.16999816894531,2907800.0
ANF,2023-12-18,84.19000244140625,86.80000305175781,83.5,86.66999816894531,86.66999816894531,1324600.0
ANF,2023-12-19,87.20999908447266,91.31999969482422,86.91000366210938,90.95999908447266,90.95999908447266,1502000.0
ANF,2023-12-20,90.8499984741211,92.23999786376953,89.62999725341797,89.88999938964844,89.88999938964844,1575000.0
ANF,2023-12-21,92.1500015258789,93.7300033569336,91.98999786376953,93.19000244140625,93.19000244140625,1411000.0
ANF,2023-12-22,91.5,93.87000274658203,90.19999694824219,92.58000183105469,92.58000183105469,1216500.0
ANF,2023-12-26,93.7300033569336,94.08000183105469,90.7699966430664,91.55999755859375,91.55999755859375,1292800.0
ANF,2023-12-27,91.80000305175781,92.23999786376953,90.79000091552734,91.38999938964844,91.38999938964844,770100.0
ANF,2023-12-28,90.5,91.23999786376953,88.04000091552734,90.01000213623047,90.01000213623047,1488300.0
ANF,2023-12-29,90.12999725341797,90.5,87.33000183105469,88.22000122070312,88.22000122070312,1396300.0
ANF,2024-01-02,87.47000122070312,91.19000244140625,86.91000366210938,90.95999908447266,90.95999908447266,1548200.0
ANF,2024-01-03,89.73999786376953,90.97000122070312,88.62999725341797,88.76000213623047,88.76000213623047,1409700.0
ANF,2024-01-04,89.91000366210938,94.2699966430664,89.72000122070312,92.5,92.5,1742600.0
ANF,2024-01-05,93.08999633789062,94.25,90.5199966430664,90.54000091552734,90.54000091552734,1856900.0
ANF,2024-01-08,92.69000244140625,99.08000183105469,92.25,96.22000122070312,96.22000122070312,3159300.0
ANF,2024-01-09,96.5,98.0,93.91000366210938,94.01000213623047,94.01000213623047,1436200.0
ANF,2024-01-10,94.19000244140625,97.37000274658203,94.19000244140625,96.70999908447266,96.70999908447266,1368600.0
ANF,2024-01-11,97.0,98.7300033569336,95.47000122070312,98.43000030517578,98.43000030517578,1787800.0
ANF,2024-01-12,98.20999908447266,99.48999786376953,96.04000091552734,96.79000091552734,96.79000091552734,1577700.0
ANF,2024-01-16,96.4000015258789,99.25,95.93000030517578,98.88999938964844,98.88999938964844,1334800.0
ANF,2024-01-17,98.26000213623047,99.51000213623047,97.4000015258789,99.47000122070312,99.47000122070312,976200.0
ANF,2024-01-18,100.29000091552734,100.80999755859375,95.51000213623047,97.02999877929688,97.02999877929688,1553900.0
ANF,2024-01-19,98.12999725341797,101.2699966430664,96.97000122070312,101.11000061035156,101.11000061035156,1467100.0
ANF,2024-01-22,102.0,104.66999816894531,101.9000015258789,104.66999816894531,104.66999816894531,1311700.0
ANF,2024-01-23,105.19000244140625,105.80999755859375,101.5,102.61000061035156,102.61000061035156,1103200.0
ANF,2024-01-24,103.19000244140625,104.97000122070312,101.6500015258789,102.19000244140625,102.19000244140625,1352400.0
ANF,2024-01-25,104.01000213623047,104.01000213623047,100.83999633789062,102.45999908447266,102.45999908447266,654400.0
ANF,2024-01-26,102.36000061035156,103.87999725341797,101.38999938964844,103.80000305175781,103.80000305175781,791700.0
ANF,2024-01-29,104.22000122070312,105.27999877929688,103.22000122070312,105.05999755859375,105.05999755859375,883900.0
ANF,2024-01-30,105.1500015258789,106.0,104.44000244140625,105.69000244140625,105.69000244140625,907500.0
ANF,2024-01-31,105.3499984741211,105.5199966430664,101.13999938964844,101.9000015258789,101.9000015258789,1416100.0
ANF,2024-02-01,103.16999816894531,107.0,102.7699966430664,106.58000183105469,106.58000183105469,1083300.0
ANF,2024-02-02,106.2699966430664,110.16999816894531,105.41000366210938,109.47000122070312,109.47000122070312,1224800.0
ANF,2024-02-05,108.75,109.87000274658203,104.86000061035156,106.44999694824219,106.44999694824219,1552200.0
ANF,2024-02-06,105.94000244140625,106.47000122070312,103.44999694824219,104.08000183105469,104.08000183105469,1103800.0
ANF,2024-02-07,103.56999969482422,104.66000366210938,101.58999633789062,103.95999908447266,103.95999908447266,1146600.0
ANF,2024-02-08,104.44000244140625,108.27999877929688,104.33999633789062,107.31999969482422,107.31999969482422,1358600.0
ANF,2024-02-09,107.47000122070312,110.7699966430664,107.47000122070312,110.11000061035156,110.11000061035156,1380000.0
ANF,2024-02-12,111.55999755859375,115.54000091552734,110.80999755859375,114.94000244140625,114.94000244140625,1969400.0
ANF,2024-02-13,108.80000305175781,117.41999816894531,108.80000305175781,116.8499984741211,116.8499984741211,2106400.0
ANF,2024-02-14,118.66000366210938,120.5199966430664,116.80999755859375,119.25,119.25,1679600.0
ANF,2024-02-15,118.80999755859375,120.88999938964844,118.29000091552734,119.80000305175781,119.80000305175781,1373800.0
ANF,2024-02-16,119.91000366210938,122.25,118.58999633789062,120.9000015258789,120.9000015258789,1206400.0
ANF,2024-02-20,120.5199966430664,120.9000015258789,115.16000366210938,116.38999938964844,116.38999938964844,2122800.0
ANF,2024-02-21,115.12000274658203,117.83999633789062,113.75,117.25,117.25,1023100.0
ANF,2024-02-22,119.25,122.87999725341797,117.86000061035156,121.22000122070312,121.22000122070312,1206800.0
ANF,2024-02-23,121.04000091552734,123.13999938964844,119.80000305175781,122.81999969482422,122.81999969482422,971000.0
ANF,2024-02-26,124.13999938964844,127.69000244140625,123.7300033569336,126.20999908447266,126.20999908447266,1675000.0
ANF,2024-02-27,126.5,128.69000244140625,125.77999877929688,125.77999877929688,125.77999877929688,1400900.0
ANF,2024-02-28,124.5,127.12000274658203,123.61000061035156,126.0,126.0,1135000.0
ANF,2024-02-29,127.44999694824219,128.67999267578125,125.80999755859375,127.76000213623047,127.76000213623047,1308700.0
ANF,2024-03-01,128.24000549316406,131.72999572753906,127.76000213623047,131.3699951171875,131.3699951171875,1611800.0
ANF,2024-03-04,132.1999969482422,139.47999572753906,132.1999969482422,137.3000030517578,137.3000030517578,2894700.0
ANF,2024-03-05,135.72000122070312,140.27999877929688,134.8699951171875,139.9499969482422,139.9499969482422,3409500.0
ANF,2024-03-06,139.5500030517578,139.88999938964844,130.69000244140625,134.99000549316406,134.99000549316406,6042400.0
ANF,2024-03-07,137.77999877929688,138.3000030517578,125.5,127.77999877929688,127.77999877929688,3486300.0
ANF,2024-03-08,127.94999694824219,129.0,118.29000091552734,118.63999938964844,118.63999938964844,3986900.0
ANF,2024-03-11,117.5999984741211,119.33000183105469,114.48999786376953,116.54000091552734,116.54000091552734,2273900.0
ANF,2024-03-12,117.1500015258789,120.73999786376953,116.5199966430664,120.55999755859375,120.55999755859375,1736800.0
ANF,2024-03-13,121.37000274658203,126.06999969482422,120.55999755859375,125.97000122070312,125.97000122070312,1755600.0
ANF,2024-03-14,127.1500015258789,129.63999938964844,123.62000274658203,125.36000061035156,125.36000061035156,1514600.0
ANF,2024-03-15,125.0,127.19999694824219,122.5,125.88999938964844,125.88999938964844,4426300.0
ANF,2024-03-18,127.62999725341797,132.47000122070312,125.80000305175781,130.82000732421875,130.82000732421875,1772400.0
ANF,2024-03-19,129.0,131.36000061035156,128.3800048828125,131.0800018310547,131.0800018310547,1110800.0
ANF,2024-03-20,129.97999572753906,135.6999969482422,128.6999969482422,135.0399932861328,135.0399932861328,1090600.0
ANF,2024-03-21,136.67999267578125,139.11000061035156,135.22000122070312,137.4199981689453,137.4199981689453,1498400.0
ANF,2024-03-22,135.61000061035156,137.44000244140625,134.77999877929688,134.97000122070312,134.97000122070312,1020300.0
ANF,2024-03-25,134.0,134.58999633789062,120.87000274658203,121.16999816894531,121.16999816894531,2849100.0
ANF,2024-03-26,121.16999816894531,125.23999786376953,119.69999694824219,121.97000122070312,121.97000122070312,1666100.0
ANF,2024-03-27,121.76000213623047,123.7300033569336,120.68000030517578,121.36000061035156,121.36000061035156,1027000.0
ANF,2024-03-28,120.52999877929688,125.98999786376953,119.47000122070312,125.33000183105469,125.33000183105469,1352200.0
ANF,2024-04-01,125.2699966430664,131.91000366210938,125.2699966430664,131.83999633789062,131.83999633789062,1971800.0
ANF,2024-04-02,128.0,131.47000122070312,123.77999877929688,131.39999389648438,131.39999389648438,1781600.0
ANF,2024-04-03,131.39999389648438,134.1199951171875,128.41000366210938,130.72999572753906,130.72999572753906,1281800.0
ANF,2024-04-04,132.47999572753906,132.64999389648438,122.86000061035156,122.95999908447266,122.95999908447266,1271800.0
ANF,2024-04-05,123.41999816894531,124.18000030517578,120.12999725341797,120.79000091552734,120.79000091552734,1309500.0
ANF,2024-04-08,122.0,123.31999969482422,117.58000183105469,119.41999816894531,119.41999816894531,1468900.0
ANF,2024-04-09,120.54000091552734,120.54000091552734,115.19999694824219,116.12000274658203,116.12000274658203,1779000.0
ANF,2024-04-10,114.94000244140625,118.1500015258789,113.62000274658203,114.33000183105469,114.33000183105469,1666700.0
ANF,2024-04-11,114.69999694824219,117.25,113.86000061035156,116.47000122070312,116.47000122070312,1103400.0
ANF,2024-04-12,114.9800033569336,115.80000305175781,111.33000183105469,111.83000183105469,111.83000183105469,1027500.0
ANF,2024-04-15,113.0999984741211,115.0,110.91999816894531,112.83999633789062,112.83999633789062,1335800.0
ANF,2024-04-16,111.9000015258789,116.7300033569336,109.55999755859375,115.88999938964844,115.88999938964844,1475100.0
ANF,2024-04-17,117.76000213623047,118.1500015258789,111.4000015258789,113.4800033569336,113.4800033569336,1171200.0
ANF,2024-04-18,113.95999908447266,113.97000122070312,108.83999633789062,109.31999969482422,109.31999969482422,1630400.0
ANF,2024-04-19,108.91999816894531,112.27999877929688,108.52999877929688,110.36000061035156,110.36000061035156,1088800.0
ANF,2024-04-22,113.0,115.80999755859375,111.22000122070312,114.83999633789062,114.83999633789062,1216700.0
ANF,2024-04-23,116.19000244140625,119.91000366210938,115.06999969482422,119.70999908447266,119.70999908447266,1035200.0
ANF,2024-04-24,120.0,120.5199966430664,115.0,115.08999633789062,115.08999633789062,985800.0
ANF,2024-04-25,113.0,115.91000366210938,111.41000366210938,115.44999694824219,115.44999694824219,943100.0
ANF,2024-04-26,116.3499984741211,122.20999908447266,115.33999633789062,122.08000183105469,122.08000183105469,1109900.0
ANF,2024-04-29,123.0,126.43000030517578,121.63999938964844,125.38999938964844,125.38999938964844,1366700.0
ANF,2024-04-30,125.48999786376953,126.01000213623047,121.38999938964844,121.5199966430664,121.5199966430664,1172900.0
ANF,2024-05-01,120.62000274658203,124.3499984741211,118.02999877929688,120.41000366210938,120.41000366210938,1073300.0
ANF,2024-05-02,122.80000305175781,126.5999984741211,122.0,124.9000015258789,124.9000015258789,943200.0
ANF,2024-05-03,126.62000274658203,129.17999267578125,126.29000091552734,128.75999450683594,128.75999450683594,1176800.0
ANF,2024-05-06,129.9600067138672,131.5399932861328,127.7699966430664,129.3800048828125,129.3800048828125,1090500.0
ANF,2024-05-07,130.77999877929688,131.7899932861328,128.41000366210938,128.4199981689453,128.4199981689453,803700.0
ANF,2024-05-08,127.4000015258789,131.25,127.11000061035156,128.60000610351562,128.60000610351562,794400.0
ANF,2024-05-09,128.2100067138672,132.58999633789062,128.02999877929688,132.3300018310547,132.3300018310547,939800.0
ANF,2024-05-10,133.5500030517578,134.49000549316406,128.5,129.7100067138672,129.7100067138672,1094800.0
ANF,2024-05-13,131.19000244140625,132.97000122070312,128.6300048828125,132.4199981689453,132.4199981689453,975700.0
ANF,2024-05-14,133.85000610351562,136.4600067138672,133.00999450683594,136.30999755859375,136.30999755859375,1260700.0
ANF,2024-05-15,136.4499969482422,138.0,134.35000610351562,137.67999267578125,137.67999267578125,1327500.0
ANF,2024-05-16,136.94000244140625,138.13999938964844,135.3699951171875,135.69000244140625,135.69000244140625,716100.0
ANF,2024-05-17,137.75,139.97000122070312,135.38999938964844,139.61000061035156,139.61000061035156,1434400.0
ANF,2024-05-20,140.0,146.30999755859375,140.0,144.83999633789062,144.83999633789062,1546800.0
ANF,2024-05-21,144.8000030517578,146.92999267578125,144.1199951171875,144.44000244140625,144.44000244140625,1118300.0
ANF,2024-05-22,145.13999938964844,145.80999755859375,141.39999389648438,141.8800048828125,141.8800048828125,1291800.0
ANF,2024-05-23,143.38999938964844,148.24000549316406,142.41000366210938,145.8800048828125,145.8800048828125,1409300.0
ANF,2024-05-24,147.27000427246094,151.4600067138672,146.63999938964844,150.1699981689453,150.1699981689453,1512500.0
ANF,2024-05-28,151.5,154.8699951171875,150.77000427246094,152.38999938964844,152.38999938964844,2687100.0
ANF,2024-05-29,155.55999755859375,196.99000549316406,155.55999755859375,189.4499969482422,189.4499969482422,10339100.0
ANF,2024-05-30,188.0800018310547,189.4499969482422,176.57000732421875,178.47000122070312,178.47000122070312,4039700.0
ANF,2024-05-31,176.47999572753906,177.1300048828125,169.2899932861328,172.8699951171875,172.8699951171875,3379700.0
ANF,2024-06-03,174.91000366210938,179.52999877929688,172.5500030517578,175.66000366210938,175.66000366210938,2037600.0
ANF,2024-06-04,173.75,173.75999450683594,167.0,169.64999389648438,169.64999389648438,1286400.0
ANF,2024-06-05,168.69000244140625,173.67999267578125,167.85000610351562,172.6999969482422,172.6999969482422,1133600.0
ANF,2024-06-06,171.64999389648438,178.85000610351562,171.1199951171875,175.72999572753906,175.72999572753906,1531500.0
ANF,2024-06-07,175.66000366210938,177.3000030517578,173.0,175.19000244140625,175.19000244140625,1073300.0
ANF,2024-06-10,174.55999755859375,185.5500030517578,173.6699981689453,185.1300048828125,185.1300048828125,2365400.0
ANF,2024-06-11,186.52000427246094,187.7100067138672,180.4199981689453,185.7899932861328,185.7899932861328,1458200.0
ANF,2024-06-12,188.4199981689453,193.11000061035156,184.4600067138672,192.33999633789062,192.33999633789062,1356200.0
ANF,2024-06-13,192.33999633789062,194.3800048828125,186.30999755859375,190.82000732421875,190.82000732421875,1175500.0
ANF,2024-06-14,189.10000610351562,189.82000732421875,183.66000366210938,186.05999755859375,186.05999755859375,1072800.0
ANF,2024-06-17,186.02999877929688,189.0,180.07000732421875,185.88999938964844,185.88999938964844,1149600.0
ANF,2024-06-18,184.97999572753906,187.8000030517578,181.1999969482422,185.27999877929688,185.27999877929688,1144900.0
ANF,2024-06-20,184.47999572753906,184.47999572753906,173.25999450683594,175.55999755859375,175.55999755859375,1704000.0
ANF,2024-06-21,175.13999938964844,175.13999938964844,171.1300048828125,174.5,174.5,1725700.0
ANF,2024-06-24,174.5,176.74000549316406,169.3300018310547,169.91000366210938,169.91000366210938,1154100.0
ANF,2024-06-25,170.3800048828125,175.08999633789062,169.61000061035156,173.24000549316406,173.24000549316406,956200.0
ANF,2024-06-26,173.25,176.63999938964844,171.49000549316406,173.4199981689453,173.4199981689453,1186600.0
ANF,2024-06-27,171.99000549316406,174.4199981689453,170.11000061035156,172.52999877929688,172.52999877929688,986400.0
ANF,2024-06-28,173.00999450683594,179.27000427246094,173.00999450683594,177.83999633789062,177.83999633789062,2870200.0
ANF,2024-07-01,179.6999969482422,186.4499969482422,177.14999389648438,184.58999633789062,184.58999633789062,1947700.0
ANF,2024-07-02,184.58999633789062,185.47999572753906,180.32000732421875,183.36000061035156,183.36000061035156,1191000.0
ANF,2024-07-03,183.35000610351562,183.72000122070312,178.44000244140625,179.75,179.75,637500.0
ANF,2024-07-05,179.9499969482422,181.08999633789062,171.4499969482422,171.5399932861328,171.5399932861328,1254100.0
ANF,2024-07-08,173.30999755859375,178.72999572753906,171.24000549316406,178.52999877929688,178.52999877929688,997500.0
ANF,2024-07-09,179.60000610351562,183.6999969482422,177.77000427246094,179.24000549316406,179.24000549316406,885100.0
ANF,2024-07-10,182.66000366210938,182.9499969482422,173.3300018310547,174.10000610351562,174.10000610351562,1190800.0
ANF,2024-07-11,174.52999877929688,177.4199981689453,167.0,173.7899932861328,173.7899932861328,2336700.0
ANF,2024-07-12,173.4600067138672,179.89999389648438,171.1699981689453,173.24000549316406,173.24000549316406,1210800.0
ANF,2024-07-15,172.1300048828125,173.69000244140625,167.0500030517578,167.3300018310547,167.3300018310547,1525200.0
ANF,2024-07-16,170.1199951171875,172.89999389648438,168.7100067138672,170.0800018310547,170.0800018310547,1305500.0
ANF,2024-07-17,163.6699981689453,167.3699951171875,155.47999572753906,155.77999877929688,155.77999877929688,3062800.0
ANF,2024-07-18,155.77999877929688,157.11000061035156,150.6300048828125,156.97999572753906,156.97999572753906,2028300.0
ANF,2024-07-19,157.07000732421875,159.9600067138672,156.0,158.50999450683594,158.50999450683594,10174700.0
ANF,2024-07-22,166.77999877929688,168.74000549316406,157.7100067138672,158.4199981689453,158.4199981689453,2200300.0
ANF,2024-07-23,159.4199981689453,163.7100067138672,158.25999450683594,161.39999389648438,161.39999389648438,1065500.0
ANF,2024-07-24,159.0,160.19000244140625,153.92999267578125,154.0500030517578,154.0500030517578,1341400.0
ANF,2024-07-25,153.17999267578125,156.86000061035156,146.35000610351562,151.52999877929688,151.52999877929688,1502000.0
ANF,2024-07-26,155.0,155.8800048828125,151.0500030517578,152.58999633789062,152.58999633789062,1345500.0
ANF,2024-07-29,153.39999389648438,155.1300048828125,150.3000030517578,151.0500030517578,151.0500030517578,1553000.0
ANF,2024-07-30,151.52999877929688,152.0,144.5500030517578,146.0,146.0,1663900.0
ANF,2024-07-31,150.3699951171875,150.75,145.63999938964844,147.47999572753906,147.47999572753906,1664000.0
ANF,2024-08-01,149.99000549316406,150.72000122070312,140.88999938964844,142.27000427246094,142.27000427246094,1455900.0
ANF,2024-08-02,136.27999877929688,136.47000122070312,130.38999938964844,132.1999969482422,132.1999969482422,1826100.0
ANF,2024-08-05,124.81999969482422,136.6999969482422,121.41000366210938,134.49000549316406,134.49000549316406,2258600.0
ANF,2024-08-06,136.63999938964844,139.92999267578125,135.41000366210938,138.1199951171875,138.1199951171875,1315600.0
ANF,2024-08-07,142.0,142.1999969482422,131.0399932861328,131.55999755859375,131.55999755859375,1769900.0
ANF,2024-08-08,135.25999450683594,141.17999267578125,133.5500030517578,141.0800018310547,141.0800018310547,1223700.0
ANF,2024-08-09,140.05999755859375,150.25,139.3000030517578,146.8800048828125,146.8800048828125,2186000.0
ANF,2024-08-12,148.25,155.1300048828125,147.42999267578125,154.57000732421875,154.57000732421875,1646800.0
ANF,2024-08-13,154.99000549316406,155.1999969482422,151.38999938964844,153.57000732421875,153.57000732421875,1021100.0
ANF,2024-08-14,154.41000366210938,157.19000244140625,152.27000427246094,153.0800018310547,153.0800018310547,1360600.0
ANF,2024-08-15,160.57000732421875,162.19000244140625,157.3699951171875,162.0500030517578,162.0500030517578,1421500.0
ANF,2024-08-16,160.86000061035156,167.22999572753906,160.35000610351562,165.0800018310547,165.0800018310547,1066400.0
ANF,2024-08-19,165.3699951171875,169.08999633789062,163.9199981689453,166.8699951171875,166.8699951171875,1157300.0
ANF,2024-08-20,169.00999450683594,172.89999389648438,165.3300018310547,166.0500030517578,166.0500030517578,1504300.0
ANF,2024-08-21,167.82000732421875,171.2899932861328,165.3800048828125,170.8800048828125,170.8800048828125,1135500.0
ANF,2024-08-22,167.1999969482422,171.10000610351562,164.8800048828125,165.1999969482422,165.1999969482422,1249100.0
ANF,2024-08-23,166.35000610351562,171.47000122070312,165.94000244140625,169.8300018310547,169.8300018310547,1122900.0
ANF,2024-08-26,170.10000610351562,170.75999450683594,164.25,165.10000610351562,165.10000610351562,1361600.0
ANF,2024-08-27,160.66000366210938,168.5,160.25,166.61000061035156,166.61000061035156,2337100.0
ANF,2024-08-28,146.99000549316406,148.5,134.49000549316406,138.30999755859375,138.30999755859375,8789900.0
ANF,2024-08-29,138.5,143.88999938964844,134.4600067138672,142.22000122070312,142.22000122070312,3840300.0
ANF,2024-08-30,143.0,147.8699951171875,140.3000030517578,147.57000732421875,147.57000732421875,2897900.0
ANF,2024-09-03,147.47999572753906,149.14999389648438,142.02999877929688,142.94000244140625,142.94000244140625,1749800.0
ANF,2024-09-04,142.0,142.85000610351562,137.6699981689453,139.66000366210938,139.66000366210938,1584800.0
ANF,2024-09-05,138.0,141.35000610351562,135.89999389648438,137.8300018310547,137.8300018310547,1523200.0
ANF,2024-09-06,136.75,137.8000030517578,130.36000061035156,130.92999267578125,130.92999267578125,2254300.0
ANF,2024-09-09,131.92999267578125,136.2100067138672,131.13999938964844,133.25999450683594,133.25999450683594,1635100.0
ANF,2024-09-10,133.25,137.75,128.07000732421875,129.86000061035156,129.86000061035156,2179000.0
ANF,2024-09-11,129.80999755859375,133.27000427246094,128.17999267578125,131.2100067138672,131.2100067138672,2111900.0
ANF,2024-09-12,131.25999450683594,138.3699951171875,131.25999450683594,137.5399932861328,137.5399932861328,1660000.0
ANF,2024-09-13,139.47999572753906,145.5500030517578,139.3300018310547,142.19000244140625,142.19000244140625,1650500.0
ANF,2024-09-16,140.6300048828125,142.52999877929688,132.4499969482422,134.6199951171875,134.6199951171875,2248900.0
ANF,2024-09-17,137.17999267578125,138.92999267578125,133.0,134.41000366210938,134.41000366210938,1908400.0
ANF,2024-09-18,134.3300018310547,139.6199951171875,133.39999389648438,135.4499969482422,135.4499969482422,1575200.0
ANF,2024-09-19,139.5500030517578,141.52999877929688,137.60000610351562,139.32000732421875,139.32000732421875,1286300.0
ANF,2024-09-20,140.0,143.0800018310547,139.80999755859375,141.8000030517578,141.8000030517578,2072900.0
ANF,2024-09-23,141.4499969482422,142.5399932861328,136.8800048828125,140.64999389648438,140.64999389648438,1272400.0
ANF,2024-09-24,141.6699981689453,142.7100067138672,139.60000610351562,142.10000610351562,142.10000610351562,1045500.0
ANF,2024-09-25,141.02999877929688,141.72999572753906,136.3800048828125,137.72999572753906,137.72999572753906,1246100.0
ANF,2024-09-26,141.5,142.83999633789062,134.77000427246094,137.92999267578125,137.92999267578125,1385400.0
ANF,2024-09-27,138.22000122070312,144.64999389648438,137.89999389648438,144.5,144.5,1654300.0
ANF,2024-09-30,143.52999877929688,143.52999877929688,133.55999755859375,139.89999389648438,139.89999389648438,2692300.0
ANF,2024-10-01,139.27000427246094,139.55999755859375,135.0,135.72999572753906,135.72999572753906,1283100.0
ANF,2024-10-02,134.44000244140625,136.30999755859375,132.3300018310547,133.72000122070312,133.72000122070312,1517400.0
ANF,2024-10-03,132.5,134.32000732421875,130.8699951171875,134.1199951171875,134.1199951171875,1355800.0
ANF,2024-10-04,139.0,146.39999389648438,138.25999450683594,146.32000732421875,146.32000732421875,2526500.0
ANF,2024-10-07,144.99000549316406,145.32000732421875,136.67999267578125,139.0399932861328,139.0399932861328,2405600.0
ANF,2024-10-08,142.0399932861328,144.2100067138672,139.4499969482422,142.3699951171875,142.3699951171875,1402500.0
ANF,2024-10-09,142.4499969482422,142.67999267578125,139.32000732421875,140.8699951171875,140.8699951171875,908400.0
ANF,2024-10-10,139.3800048828125,144.7899932861328,138.1199951171875,143.25,143.25,1240300.0
ANF,2024-10-11,142.9499969482422,149.8000030517578,142.9499969482422,149.75,149.75,1341000.0
ANF,2024-10-14,150.5399932861328,157.72000122070312,149.69000244140625,155.52000427246094,155.52000427246094,1822000.0
ANF,2024-10-15,156.49000549316406,164.0,156.0,160.24000549316406,160.24000549316406,2051500.0
ANF,2024-10-16,162.1999969482422,165.9499969482422,160.24000549316406,163.77999877929688,163.77999877929688,1427400.0
ANF,2024-10-17,165.0,167.7100067138672,160.35000610351562,160.64999389648438,160.64999389648438,1499600.0
ANF,2024-10-18,160.9499969482422,160.9600067138672,156.22000122070312,156.75,156.75,2394700.0
ANF,2024-10-21,156.2899932861328,161.08999633789062,153.8800048828125,159.88999938964844,159.88999938964844,1063900.0
ANF,2024-10-22,157.47999572753906,159.83999633789062,154.8000030517578,154.82000732421875,154.82000732421875,1149000.0
ANF,2024-10-23,152.3300018310547,153.80999755859375,146.7100067138672,147.82000732421875,147.82000732421875,1353900.0
ANF,2024-10-24,149.00999450683594,150.13999938964844,141.77000427246094,142.63999938964844,142.63999938964844,1482300.0
ANF,2024-10-25,143.05999755859375,143.41000366210938,139.75,141.52999877929688,141.52999877929688,1741200.0
ANF,2024-10-28,142.24000549316406,144.5,137.8000030517578,137.9199981689453,137.9199981689453,1531000.0
ANF,2024-10-29,137.0,139.08999633789062,134.44000244140625,138.47000122070312,138.47000122070312,1221800.0
ANF,2024-10-30,138.66000366210938,139.85000610351562,136.22000122070312,136.5399932861328,136.5399932861328,1004000.0
ANF,2024-10-31,135.0,135.6199951171875,131.1999969482422,131.7899932861328,131.7899932861328,1149400.0
ANF,2024-11-01,133.5,133.97999572753906,131.08999633789062,131.25999450683594,131.25999450683594,920300.0
ANF,2024-11-04,133.6999969482422,139.3000030517578,132.8000030517578,137.8000030517578,137.8000030517578,1766100.0
ANF,2024-11-05,138.10000610351562,138.4199981689453,134.3699951171875,137.35000610351562,137.35000610351562,1097800.0
ANF,2024-11-06,144.97000122070312,145.74000549316406,134.02999877929688,135.3000030517578,135.3000030517578,1645400.0
ANF,2024-11-07,136.52999877929688,143.60000610351562,135.9499969482422,141.55999755859375,141.55999755859375,1529000.0
ANF,2024-11-08,141.6300048828125,144.33999633789062,140.35000610351562,143.97000122070312,143.97000122070312,1223400.0
ANF,2024-11-11,147.27000427246094,147.97999572753906,139.9499969482422,140.25,140.25,1351700.0
ANF,2024-11-12,140.7899932861328,144.8800048828125,137.36000061035156,139.92999267578125,139.92999267578125,1141900.0
ANF,2024-11-13,141.50999450683594,144.6999969482422,140.97999572753906,141.72999572753906,141.72999572753906,1440300.0
ANF,2024-11-14,143.8699951171875,148.6999969482422,143.8300018310547,144.60000610351562,144.60000610351562,1283800.0
ANF,2024-11-15,144.49000549316406,145.1999969482422,141.64999389648438,144.63999938964844,144.63999938964844,946300.0
ANF,2024-11-18,146.39999389648438,146.7100067138672,142.52999877929688,143.4199981689453,143.4199981689453,938600.0
ANF,2024-11-19,142.35000610351562,142.69000244140625,137.33999633789062,142.5800018310547,142.5800018310547,1338900.0
ANF,2024-11-20,141.0,141.55999755859375,136.6300048828125,136.80999755859375,136.80999755859375,1326800.0
ANF,2024-11-21,136.99000549316406,142.38999938964844,134.5,141.57000732421875,141.57000732421875,1622600.0
ANF,2024-11-22,148.9600067138672,154.49000549316406,147.9199981689453,151.99000549316406,151.99000549316406,2638900.0
ANF,2024-11-25,157.52000427246094,161.6699981689453,154.5,154.5,154.5,4095200.0
ANF,2024-11-26,159.13999938964844,160.0,142.75999450683594,146.6199951171875,146.6199951171875,5018300.0
ANF,2024-11-27,151.5800018310547,153.6300048828125,146.0,148.55999755859375,148.55999755859375,2282500.0
ANF,2024-11-29,150.1999969482422,151.64999389648438,146.2899932861328,149.69000244140625,149.69000244140625,1229500.0
ANF,2024-12-02,150.0,163.9600067138672,150.0,157.30999755859375,157.30999755859375,2942400.0
ANF,2024-12-03,156.5500030517578,159.6699981689453,152.85000610351562,154.97000122070312,154.97000122070312,1615300.0
ANF,2024-12-04,154.69000244140625,161.58999633789062,151.72999572753906,161.52000427246094,161.52000427246094,1532400.0
ANF,2024-12-05,158.3300018310547,158.66000366210938,148.36000061035156,149.9499969482422,149.9499969482422,2648000.0
ANF,2024-12-06,151.69000244140625,155.6199951171875,150.5399932861328,151.35000610351562,151.35000610351562,1518900.0
ANF,2024-12-09,151.61000061035156,152.00999450683594,139.9600067138672,140.07000732421875,140.07000732421875,2742900.0
ANF,2024-12-10,139.75999450683594,141.5800018310547,137.25999450683594,138.25999450683594,138.25999450683594,1625800.0
ANF,2024-12-11,138.83999633789062,140.0,136.19000244140625,137.2100067138672,137.2100067138672,1825000.0
ANF,2024-12-12,139.0,139.27000427246094,133.80999755859375,137.5,137.5,1653900.0
ANF,2024-12-13,138.0399932861328,142.6699981689453,137.80999755859375,142.6199951171875,142.6199951171875,1242800.0
